feed_version,feed_start_date,feed_end_date,tipo_os,servico,consorcio,sentido,vista,ativacao,evento,extensao,versao_modelo
2026-03-05,2026-03-05,2026-03-11,Verão,457,Internorte,Ida,Abolição - Copacabana,Automática.,[desvio_túnel],28.961,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,457,Internorte,Ida,Abolição - Copacabana,Automática.,[desvio_túnel],28.961,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,117,Intersul,Ida,Central - Cosme Velho,Automática.,[desvio_túnel],9.247,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,117,Intersul,Volta,Central - Cosme Velho,Automática.,[desvio_túnel],7.238,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,117,Intersul,Ida,Central - Cosme Velho,Automática.,[desvio_túnel],9.247,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,117,Intersul,Volta,Central - Cosme Velho,Automática.,[desvio_túnel],7.238,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,550,Transcarioca,Ida,Cidade de Deus - Gávea,Automática.,[desvio_túnel],32.848,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,550,Transcarioca,Volta,Cidade de Deus - Gávea,Automática.,[desvio_túnel],31.51,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SN550,Transcarioca,Volta,Cidade de Deus - Gávea,Automática.,[desvio_túnel],31.531,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SN550,Transcarioca,Ida,Cidade de Deus - Gávea,Automática.,[desvio_túnel],32.818,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SN550,Transcarioca,Ida,Cidade de Deus - Gávea,Automática.,[desvio_túnel],32.818,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,550,Transcarioca,Volta,Cidade de Deus - Gávea,Automática.,[desvio_túnel],31.51,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,550,Transcarioca,Ida,Cidade de Deus - Gávea,Automática.,[desvio_túnel],32.848,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SN550,Transcarioca,Volta,Cidade de Deus - Gávea,Automática.,[desvio_túnel],31.531,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,485,Internorte,Ida,Fundão - General Osório,Automática.,[desvio_túnel],31.696,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,485,Internorte,Ida,Fundão - General Osório,Automática.,[desvio_túnel],31.696,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,485,Internorte,Volta,Fundão - General Osório,Automática.,[desvio_túnel],35.333,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,485,Internorte,Volta,Fundão - General Osório,Automática.,[desvio_túnel],35.333,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,435,Intersul,Volta,Grajaú - Gávea,Automática.,[desvio_túnel],27.753,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,435,Intersul,Ida,Grajaú - Gávea,Automática.,[desvio_túnel],27.635,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,435,Intersul,Volta,Grajaú - Gávea,Automática.,[desvio_túnel],27.753,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,435,Intersul,Ida,Grajaú - Gávea,Automática.,[desvio_túnel],27.635,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,474,Intersul,Ida,Jacaré - Copacabana,Automática.,[desvio_túnel],24.245,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,474,Intersul,Volta,Jacaré - Copacabana,Automática.,[desvio_túnel],26.672,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,474,Intersul,Ida,Jacaré - Copacabana,Automática.,[desvio_túnel],24.245,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,474,Intersul,Volta,Jacaré - Copacabana,Automática.,[desvio_túnel],26.672,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SR355,Internorte,Volta,Madureira - Praça Tiradentes,Automática.,[desvio_túnel],32.283,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,355,Internorte,Volta,Madureira - Praça Tiradentes,Automática.,[desvio_túnel],32.301,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SN355,Internorte,Volta,Madureira - Praça Tiradentes,Automática.,[desvio_túnel],33.363,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,355,Internorte,Volta,Madureira - Praça Tiradentes,Automática.,[desvio_túnel],32.301,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SN355,Internorte,Volta,Madureira - Praça Tiradentes,Automática.,[desvio_túnel],33.363,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SR355,Internorte,Volta,Madureira - Praça Tiradentes,Automática.,[desvio_túnel],32.283,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,LECD132,Internorte,Volta,Norte Shopping - Copacabana,Automática.,[desvio_túnel],27.845,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,LECD132,Internorte,Volta,Norte Shopping - Copacabana,Automática.,[desvio_túnel],27.845,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,LECD132,Internorte,Ida,Norte Shopping - Copacabana,Automática.,[desvio_túnel],26.843,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,LECD132,Internorte,Ida,Norte Shopping - Copacabana,Automática.,[desvio_túnel],26.843,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,555,Transcarioca,Ida,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.852,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,555,Transcarioca,Volta,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.813,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,555,Transcarioca,Ida,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.852,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,555,Transcarioca,Volta,Rio das Pedras - Gávea,Automática.,[desvio_túnel],24.813,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SN565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.313,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.312,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SN565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.657,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.658,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.658,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SN565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.313,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SN565,Transcarioca,Ida,Tanque - Gávea,Automática.,[desvio_túnel],32.657,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,565,Transcarioca,Volta,Tanque - Gávea,Automática.,[desvio_túnel],31.312,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel],33.435,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,LECD129,Transcarioca,Volta,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel],33.435,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel],33.597,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,LECD129,Transcarioca,Ida,Terminal Alvorada - Central do Brasil,Automática.,[desvio_túnel],33.597,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SPB550,Transcarioca,Ida,Tijuquinha - Gávea,Automática.,[desvio_túnel],18.235,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SPB550,Transcarioca,Volta,Tijuquinha - Gávea,Automática.,[desvio_túnel],16.812,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SPB550,Transcarioca,Volta,Tijuquinha - Gávea,Automática.,[desvio_túnel],16.812,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SPB550,Transcarioca,Ida,Tijuquinha - Gávea,Automática.,[desvio_túnel],18.235,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,426,Intersul,Ida,Usina - Jardim de Alah,Automática.,[desvio_túnel],24.891,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,426,Intersul,Volta,Usina - Jardim de Alah,Automática.,[desvio_túnel],28.434,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,426,Intersul,Volta,Usina - Jardim de Alah,Automática.,[desvio_túnel],28.434,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,426,Intersul,Ida,Usina - Jardim de Alah,Automática.,[desvio_túnel],24.891,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SV790,Santa Cruz,Ida,Campo Grande - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],32.272,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SV790,Santa Cruz,Ida,Campo Grande - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],32.272,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SV790,Santa Cruz,Volta,Campo Grande - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],35.255,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SV790,Santa Cruz,Volta,Campo Grande - Cascadura,"Manual, mediante provocação do operador.",[excepcionalidade],35.255,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,731,Santa Cruz,Ida,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],30.213,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SN731,Santa Cruz,Ida,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],33.272,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SN731,Santa Cruz,Volta,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],31.701,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,SN731,Santa Cruz,Ida,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],33.272,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,731,Santa Cruz,Volta,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],29.042,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,731,Santa Cruz,Ida,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],30.213,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,SN731,Santa Cruz,Volta,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],31.701,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,731,Santa Cruz,Volta,Campo Grande - Marechal Hermes,"Manual, mediante provocação do operador.",[excepcionalidade],29.042,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,833,Santa Cruz,Volta,Conjunto Manguariba - Campo Grande,"Manual, mediante provocação do operador.",[excepcionalidade],10.446,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,833,Santa Cruz,Ida,Conjunto Manguariba - Campo Grande,"Manual, mediante provocação do operador.",[excepcionalidade],10.422,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,833,Santa Cruz,Volta,Conjunto Manguariba - Campo Grande,"Manual, mediante provocação do operador.",[excepcionalidade],10.446,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,833,Santa Cruz,Ida,Conjunto Manguariba - Campo Grande,"Manual, mediante provocação do operador.",[excepcionalidade],10.422,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,679,Internorte,Ida,Grotão - Méier,"Manual, mediante provocação do operador.",[excepcionalidade],15.488,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,679,Internorte,Volta,Grotão - Méier,"Manual, mediante provocação do operador.",[excepcionalidade],16.859,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,679,Internorte,Volta,Grotão - Méier,"Manual, mediante provocação do operador.",[excepcionalidade],16.859,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,679,Internorte,Ida,Grotão - Méier,"Manual, mediante provocação do operador.",[excepcionalidade],15.488,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,LECD127,Intersul,Ida,Gávea - Santo Cristo,"Manual, mediante provocação do operador.",[excepcionalidade],27.236,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,LECD127,Intersul,Ida,Gávea - Santo Cristo,"Manual, mediante provocação do operador.",[excepcionalidade],27.236,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,474,Intersul,Volta,Jacaré - Copacabana,"Manual, mediante provocação do operador.",[excepcionalidade],20.769,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,474,Intersul,Ida,Jacaré - Copacabana,"Manual, mediante provocação do operador.",[excepcionalidade],18.461,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,474,Intersul,Ida,Jacaré - Copacabana,"Manual, mediante provocação do operador.",[excepcionalidade],18.461,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,474,Intersul,Volta,Jacaré - Copacabana,"Manual, mediante provocação do operador.",[excepcionalidade],20.769,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,312,Internorte,Ida,Olaria - Candelária,"Manual, mediante provocação do operador.",[excepcionalidade],18.251,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,312,Internorte,Ida,Olaria - Candelária,"Manual, mediante provocação do operador.",[excepcionalidade],18.251,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,312,Internorte,Volta,Olaria - Candelária,"Manual, mediante provocação do operador.",[excepcionalidade],19.059,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,312,Internorte,Volta,Olaria - Candelária,"Manual, mediante provocação do operador.",[excepcionalidade],19.059,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,625,Internorte,Ida,Olaria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],18.598,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,625,Internorte,Ida,Olaria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],18.598,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,625,Internorte,Volta,Olaria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],18.65,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,625,Internorte,Volta,Olaria - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],18.65,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,313,Internorte,Volta,Penha (Grotão) - Praça Tiradentes,"Manual, mediante provocação do operador.",[excepcionalidade],20.005,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,313,Internorte,Ida,Penha (Grotão) - Praça Tiradentes,"Manual, mediante provocação do operador.",[excepcionalidade],19.388,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,313,Internorte,Ida,Penha (Grotão) - Praça Tiradentes,"Manual, mediante provocação do operador.",[excepcionalidade],19.388,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,313,Internorte,Volta,Penha (Grotão) - Praça Tiradentes,"Manual, mediante provocação do operador.",[excepcionalidade],20.005,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,483,Internorte,Ida,Penha - General Osório,"Manual, mediante provocação do operador.",[excepcionalidade],26.499,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,483,Internorte,Volta,Penha - General Osório,"Manual, mediante provocação do operador.",[excepcionalidade],27.121,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,483,Internorte,Ida,Penha - General Osório,"Manual, mediante provocação do operador.",[excepcionalidade],26.499,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,483,Internorte,Volta,Penha - General Osório,"Manual, mediante provocação do operador.",[excepcionalidade],27.121,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,628,Internorte,Ida,Penha - Nova América,"Manual, mediante provocação do operador.",[excepcionalidade],7.313,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,628,Internorte,Ida,Penha - Nova América,"Manual, mediante provocação do operador.",[excepcionalidade],7.313,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,628,Internorte,Volta,Penha - Nova América,"Manual, mediante provocação do operador.",[excepcionalidade],8.493,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,628,Internorte,Volta,Penha - Nova América,"Manual, mediante provocação do operador.",[excepcionalidade],8.493,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,621,Internorte,Circular,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],38.614,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,621,Internorte,Circular,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],38.614,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,622,Internorte,Circular,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],37.835,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Verão,623,Internorte,Ida,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],22.501,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,623,Internorte,Ida,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],22.501,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-05,2026-03-05,2026-03-11,Regular,623,Internorte,Volta,Penha - Saens Peña,"Manual, mediante provocação do operador.",[excepcionalidade],22.437,1d892d29bfad4afa8edde52f016c57f99454e9e5
